,Category,X,Y
1873816,LARCENY/THEFT,-122.40974174488078,37.77481044057944
1873818,BURGLARY,-122.41905269434929,37.75863240515618
1873820,ROBBERY,-122.40340479147905,37.775420706711
1873822,WARRANTS,-122.44672935049877,37.79470445696069
1873826,ROBBERY,-122.40642786236,37.787109454289954
1873827,LARCENY/THEFT,-122.40669059226074,37.785207191841934
1873829,NON-CRIMINAL,-122.41923053419802,37.77203325864065
1873830,SUSPICIOUS OCC,-122.40196836177263,37.735613803478266
1873831,MISSING PERSON,-122.41375367048737,37.78373004094003
1873833,NON-CRIMINAL,-122.41020837051771,37.80031482410569
1873836,LARCENY/THEFT,-122.47885823602972,37.71610372654194
1873848,DRUG/NARCOTIC,-122.41923053419802,37.77203325864065
1873858,ASSAULT,-122.41111585417862,37.784608081888656
1873861,LARCENY/THEFT,-122.41486276874413,37.749237403015925
1873878,LARCENY/THEFT,-122.42354523204223,37.779672005547965
1873879,OTHER OFFENSES,-122.40340479147905,37.775420706711
1873880,VANDALISM,-122.40743020918488,37.76382150236334
1873884,MISSING PERSON,-122.45070991914436,37.76952622706932
1873885,OTHER OFFENSES,-122.44672935049877,37.79470445696069
1873887,NON-CRIMINAL,-122.42220157979344,37.76814038365133
1873889,SECONDARY CODES,-122.37822600852668,37.73129414875246
1873893,VANDALISM,-122.37702660823912,37.72944071350029
1873896,NON-CRIMINAL,-122.46655818325493,37.78376763931435
1873897,SUSPICIOUS OCC,-122.39952889439164,37.710185857383536
1873903,NON-CRIMINAL,-122.4461656179778,37.77016118133929
1873904,NON-CRIMINAL,-122.39642194376759,37.79414474237039
1873911,ASSAULT,-122.43686793261705,37.72204864553172
1873917,MISSING PERSON,-122.38837987391929,37.78331040670147
1873919,VANDALISM,-122.49491045082321,37.77951575018089
1873923,LARCENY/THEFT,-122.42283580175655,37.805335573675855
1873924,VANDALISM,-122.42185639355705,37.765323281675684
1873926,NON-CRIMINAL,-122.46214127018185,37.78110988993324
1873927,ASSAULT,-122.41710798699295,37.71225618275243
1873928,ASSAULT,-122.39826668167831,37.79171485020907
1873930,ROBBERY,-122.40664640707531,37.79331568869532
1873932,TRESPASS,-122.5102257490522,37.767244220961615
1873936,VANDALISM,-122.42229290734824,37.753668715635975
1873939,RUNAWAY,-122.48510062151249,37.73828383469711
1873941,DRUG/NARCOTIC,-122.45142845539577,37.771299296632435
1873944,LARCENY/THEFT,-122.4138200701762,37.78573829503221
1873953,OTHER OFFENSES,-122.43732514351736,37.750237412457984
1873955,KIDNAPPING,-122.43894963754431,37.76220402482527
1873956,LARCENY/THEFT,-122.39950401020431,37.786635140102156
1873961,LARCENY/THEFT,-122.43885010310356,37.77587170496216
1873962,ASSAULT,-122.42128871331002,37.76653011224865
1873967,SUSPICIOUS OCC,-122.50966215970965,37.76303555402129
1873969,SUSPICIOUS OCC,-122.39229731072544,37.721470819713005
1873979,OTHER OFFENSES,-122.41495304304472,37.77650191245736
1873983,OTHER OFFENSES,-122.43366005860472,37.79636712094117
1873984,ASSAULT,-122.4267260190843,37.72399731367655
1873985,NON-CRIMINAL,-122.41436811036806,37.78843682605669
1873993,FRAUD,-122.47564746078615,37.72852806274646
1873994,LARCENY/THEFT,-122.43315586900265,37.78126734680996
1874000,WARRANTS,-122.39052193955388,37.737543983869536
1874004,ASSAULT,-122.37560517196245,37.73072152157033
1874005,NON-CRIMINAL,-122.42225346694487,37.790862723944066
1874006,SUSPICIOUS OCC,-122.41965834371042,37.76422056037451
1874012,LARCENY/THEFT,-122.40324481523821,37.743794425603426
1874014,WARRANTS,-122.43366005860472,37.79636712094117
1874015,BURGLARY,-122.45168280515884,37.79034626857866
1874016,NON-CRIMINAL,-122.40901120663872,37.78113405682432
1874022,WARRANTS,-122.41316085096972,37.77745666118072
1874023,SUSPICIOUS OCC,-122.41050106502031,37.79559615136363
1874029,WEAPON LAWS,-122.41474383538244,37.778719262789004
1874032,BURGLARY,-122.41159309570412,37.78305295107821
1874037,SECONDARY CODES,-122.42824276250921,37.786245553829175
1874039,STOLEN PROPERTY,-122.44672935049877,37.79470445696069
1874040,VEHICLE THEFT,-122.43023456527314,37.77978242616834
1874042,VANDALISM,-122.41378946743656,37.80655265287076
1874048,FRAUD,-122.41733583044069,37.79870997244449
1874049,DRUG/NARCOTIC,-122.42081833044479,37.78289464509124
1874050,DISORDERLY CONDUCT,-122.41323751667595,37.78284302332129
1874052,OTHER OFFENSES,-122.46620466789288,37.77254053915932
1874055,DRUG/NARCOTIC,-122.41283433212864,37.777790309424574
1874058,ROBBERY,-122.40112674299705,37.78849212186883
1874060,BURGLARY,-122.48130501918436,37.747461318190474
1874061,NON-CRIMINAL,-122.4159465036672,37.79183504251417
1874066,FRAUD,-122.50022040362988,37.71895416694501
1874067,LARCENY/THEFT,-122.41827417165968,37.7870372043685
1874073,NON-CRIMINAL,-122.41356409174415,37.77951403006305
1874077,VANDALISM,-122.4279911519107,37.78495312416125
1874079,LARCENY/THEFT,-122.46604116956644,37.78292465725675
1874083,DRUNKENNESS,-122.42057111094904,37.78573311205749
1874085,ROBBERY,-122.41699108964418,37.777074192256045
1874087,OTHER OFFENSES,-122.44301939979265,37.784379892710746
1874096,OTHER OFFENSES,-122.39002724349493,37.77629978880415
1874097,NON-CRIMINAL,-122.41944802249417,37.745002742929024
1874099,NON-CRIMINAL,-122.42224263142384,37.74473055186
1874101,OTHER OFFENSES,-122.41132836931128,37.78599630504763
1874104,LARCENY/THEFT,-122.46962805095616,37.78171999692911
1874106,SUSPICIOUS OCC,-122.39311064071288,37.77731032196983
1874108,ARSON,-122.41328752719359,37.771196203237636
1874109,FAMILY OFFENSES,-122.39616111492799,37.73688814147905
1874113,MISSING PERSON,-122.43704852343453,37.77126781863673
1874115,VEHICLE THEFT,-122.43445601214857,37.766538912394935
1874117,NON-CRIMINAL,-122.4090439292046,37.79757304821868
1874127,DRUG/NARCOTIC,-122.41923053419802,37.77203325864065
1874132,WARRANTS,-122.47938403980976,37.78033269724508
1874135,VEHICLE THEFT,-122.41530838881563,37.76531613563503
1874136,VANDALISM,-122.39494349387543,37.791842469000116
1874143,NON-CRIMINAL,-122.40905521632048,37.808109957345636
1874146,SUSPICIOUS OCC,-122.41945807315328,37.78449901979975
1874149,VANDALISM,-122.43343824382684,37.78726108214469
1874156,OTHER OFFENSES,-122.44672935049877,37.79470445696069
1874160,DRUG/NARCOTIC,-122.41283433212864,37.777790309424574
1874165,LARCENY/THEFT,-122.4107742143754,37.80843501758691
1874166,ROBBERY,-122.408646942187,37.79811712669654
1874172,NON-CRIMINAL,-122.39818766428078,37.79671488539268
1874176,LARCENY/THEFT,-122.49684952332764,37.73929412789877
1874179,ROBBERY,-122.42027922768006,37.7481246616016
1874180,ASSAULT,-122.40664640707531,37.79331568869532
1874182,LARCENY/THEFT,-122.43183462294701,37.77027076403592
1874183,OTHER OFFENSES,-122.4138200701762,37.78573829503221
1874184,OTHER OFFENSES,-122.44127538134268,37.77503636320733
1874193,NON-CRIMINAL,-122.39952889439164,37.710185857383536
1874199,STOLEN PROPERTY,-122.40789786440651,37.758488576048016
1874202,ASSAULT,-122.44358463971668,37.774197915008735
1874203,MISSING PERSON,-122.43704852343453,37.77126781863673
1874204,LARCENY/THEFT,-122.40769560166349,37.77931698158411
1874205,OTHER OFFENSES,-122.41918309636223,37.78309982445922
1874208,DRUG/NARCOTIC,-122.45142845539577,37.771299296632435
1874210,LARCENY/THEFT,-122.39234976425712,37.7926450897756
1874213,OTHER OFFENSES,-122.41931732406994,37.787913697910575
1874221,ROBBERY,-122.4065209871443,37.785062942166064
1874223,MISSING PERSON,-122.48510062151249,37.73828383469711
1874224,ROBBERY,-122.43894963754431,37.76220402482527
1874226,LARCENY/THEFT,-122.42090174945592,37.76497789180353
1874228,NON-CRIMINAL,-122.434457353955,37.76097660908455
1874238,OTHER OFFENSES,-122.41474383538244,37.778719262789004
1874247,LARCENY/THEFT,-122.48115003247023,37.75868973156873
1874248,NON-CRIMINAL,-122.42174765046309,37.76274366011474
1874249,ASSAULT,-122.42128871331002,37.76653011224865
1874250,WARRANTS,-122.40987662253221,37.78714880797902
1874251,NON-CRIMINAL,-122.43109805193684,37.77961714130398
1874255,WARRANTS,-122.41905269434929,37.75863240515618
1874258,LARCENY/THEFT,-122.40734222874008,37.79129645156886
1874260,BURGLARY,-122.39389926289455,37.79030177955842
1874261,NON-CRIMINAL,-122.43180994733385,37.79750147805806
1874262,VANDALISM,-122.41679124583551,37.780044607793315
1874263,SUSPICIOUS OCC,-122.41859672745865,37.75383820485006
1874264,ASSAULT,-122.42615865765436,37.7926332287606
1874268,SUSPICIOUS OCC,-122.40944548448763,37.789173205941
1874269,LARCENY/THEFT,-122.42077572144449,37.78677548206475
1874270,MISSING PERSON,-122.48510062151249,37.73828383469711
1874271,MISSING PERSON,-122.44139370111428,37.771727314177106
1874274,LARCENY/THEFT,-122.42279133102406,37.77595124427489
1874275,OTHER OFFENSES,-122.40711449111816,37.78990198225077
1874277,ROBBERY,-122.40843713528764,37.781954394999794
1874280,NON-CRIMINAL,-122.41522942085112,37.75880834364117
1874285,LARCENY/THEFT,-122.43726257751815,37.780801628505465
1874290,LARCENY/THEFT,-122.41248326347984,37.77063059107756
1874291,LARCENY/THEFT,-122.44589358121208,37.780124287805634
1874292,FRAUD,-122.44681334529959,37.787723737318856
1874296,WARRANTS,-122.43045758789759,37.722540298679405
1874305,BURGLARY,-122.41588142498935,37.772741312422696
1874306,NON-CRIMINAL,-122.46715770364992,37.741496576816665
1874311,SUSPICIOUS OCC,-122.41854061855506,37.78407618638385
1874313,WARRANTS,-122.41368455516724,37.77779846285372
1874316,LARCENY/THEFT,-122.48259196552256,37.780188144322146
1874317,OTHER OFFENSES,-122.40821299146015,37.731012742194906
1874320,BURGLARY,-122.41420144234978,37.78761093946479
1874321,OTHER OFFENSES,-122.41998344769743,37.76827267636187
1874326,ASSAULT,-122.4182198338814,37.79082446637384
1874327,"SEX OFFENSES, FORCIBLE",-122.39781450633369,37.782137249161906
1874330,LARCENY/THEFT,-122.40761288538702,37.788448601970465
1874331,STOLEN PROPERTY,-122.4223304641976,37.79036906888199
1874334,OTHER OFFENSES,-122.4129305220591,37.78383443741413
1874335,SUSPICIOUS OCC,-122.42839136551224,37.730788119547526
1874337,OTHER OFFENSES,-122.44589358121208,37.780124287805634
1874340,VANDALISM,-122.4284640855126,37.779106770467905
1874341,BURGLARY,-122.4706430308862,37.723560898564585
1874349,LARCENY/THEFT,-122.41780061524568,37.80126838394398
1874350,OTHER OFFENSES,-122.46644268420604,37.76592452976905
1874352,ROBBERY,-122.41672098200384,37.757167781718785
1874353,ASSAULT,-122.47244763388555,37.750620992725906
1874356,VANDALISM,-122.41054932172108,37.74831577428621
1874361,SUSPICIOUS OCC,-122.3864520973156,37.71116187124488
1874363,STOLEN PROPERTY,-122.40340479147905,37.775420706711
1874366,LARCENY/THEFT,-122.42285771955805,37.805444041394416
1874367,STOLEN PROPERTY,-122.41979442107693,37.770362902055936
1874371,BURGLARY,-122.40938650073794,37.77054530496499
1874378,WARRANTS,-122.41836018197365,37.78314989782107
1874381,OTHER OFFENSES,-122.41947692393371,37.75866202297407
1874385,LARCENY/THEFT,-122.4008284875412,37.80047859590163
1874386,ASSAULT,-122.41301359987469,37.7278931024311
1874387,NON-CRIMINAL,-122.42215811039273,37.767002028647774
1874389,ASSAULT,-122.40952991327822,37.765718439528214
1874390,LARCENY/THEFT,-122.43042178710894,37.75955649849399
1874391,LARCENY/THEFT,-122.41328752719359,37.771196203237636
1874394,OTHER OFFENSES,-122.45928632923479,37.78614893780861
1874396,LARCENY/THEFT,-122.45750758354085,37.77113323544325
1874399,LARCENY/THEFT,-122.41358348364805,37.77704362026356
1874403,"SEX OFFENSES, FORCIBLE",-122.41840887121592,37.767548446464545
1874406,LARCENY/THEFT,-122.45579707338922,37.77467273246328
1874407,STOLEN PROPERTY,-122.40949247823168,37.80613060894433
1874412,ASSAULT,-122.39563543616823,37.75356457465939
1874418,WARRANTS,-122.41433500360094,37.71449252942644
1874419,OTHER OFFENSES,-122.4027125932818,37.783259654397924
1874422,ASSAULT,-122.42055675144245,37.71089458149139
1874425,OTHER OFFENSES,-122.41998344769743,37.76827267636187
1874426,BURGLARY,-122.3994777708136,37.78783219410488
1874428,VANDALISM,-122.42285771955805,37.805444041394416
1874429,LARCENY/THEFT,-122.410246553741,37.78901620355978
1874435,WARRANTS,-122.44661297883863,37.782245822391744
1874436,WARRANTS,-122.41635198735192,37.7816031438671
1874437,NON-CRIMINAL,-122.4198145938115,37.76584272133717
1874439,OTHER OFFENSES,-122.39520525831871,37.75819102864745
1874441,WEAPON LAWS,-122.3982279022298,37.75484967231347
1874443,TRESPASS,-122.45429793089954,37.71486026826873
1874444,SUSPICIOUS OCC,-122.40158837999071,37.7910139283214
1874446,BURGLARY,-122.44761719426464,37.782584192567846
1874448,DRUG/NARCOTIC,-122.41585834309477,37.78305053668424
1874450,ASSAULT,-122.4182198338814,37.79082446637384
1874451,VANDALISM,-122.42179804088836,37.79644042079281
1874452,OTHER OFFENSES,-122.41530838881563,37.76531613563503
1874453,LARCENY/THEFT,-122.41734053322766,37.782379897047726
1874456,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
1874458,OTHER OFFENSES,-122.4310463660887,37.78302957160442
1874460,ASSAULT,-122.40780266837622,37.789381890502135
1874462,LARCENY/THEFT,-122.38848556238665,37.78957276256299
1874463,"SEX OFFENSES, FORCIBLE",-122.43346610278904,37.72085419379715
1874464,BURGLARY,-122.40820179888232,37.77968861443228
1874468,BURGLARY,-122.41427042053816,37.791879783652355
1874472,OTHER OFFENSES,-122.44589358121208,37.780124287805634
1874475,ASSAULT,-122.39708918386793,37.753598788032654
1874477,LARCENY/THEFT,-122.47453735746845,37.78043475669028
1874478,SECONDARY CODES,-122.432951589917,37.805052022888134
1874479,VEHICLE THEFT,-122.4099872261653,37.79751090448121
1874487,WEAPON LAWS,-122.40821299146015,37.731012742194906
1874488,SECONDARY CODES,-122.41623585237942,37.784912573847635
1874492,SECONDARY CODES,-122.41232756611336,37.713285454753006
1874494,ASSAULT,-122.39893271109496,37.78378482115843
1874495,BURGLARY,-122.48130501918436,37.747461318190474
1874496,VEHICLE THEFT,-122.39738878482612,37.78255434524264
1874497,NON-CRIMINAL,-122.41843402831779,37.75141993000106
1874500,OTHER OFFENSES,-122.38610961907663,37.72835479374066
1874504,VEHICLE THEFT,-122.40915961801213,37.76181742939333
1874505,DRUG/NARCOTIC,-122.41838200860715,37.78325837709494
1874509,OTHER OFFENSES,-122.41469551481016,37.759686176424495
1874511,LARCENY/THEFT,-122.4238273393692,37.78107657026665
1874512,NON-CRIMINAL,-122.42081767534576,37.754487822555106
1874515,DRUG/NARCOTIC,-122.41585834309477,37.78305053668424
1874518,VEHICLE THEFT,-122.4471237418772,37.770934264316686
1874522,OTHER OFFENSES,-122.43747950866937,37.751838245226146
1874526,OTHER OFFENSES,-122.49550276929114,37.74870684868631
1874527,ROBBERY,-122.4223304641976,37.79036906888199
1874528,DRUG/NARCOTIC,-122.41838200860715,37.78325837709494
1874529,ASSAULT,-122.43192801108923,37.71276788482099
1874537,ROBBERY,-122.43404846490441,37.790291126476774
1874542,LARCENY/THEFT,-122.4150949681514,37.8043350099501
1874543,ROBBERY,-122.4223304641976,37.79036906888199
1874545,ASSAULT,-122.42615865765436,37.7926332287606
1874546,LARCENY/THEFT,-122.42373222050756,37.78061114665583
1874548,OTHER OFFENSES,-122.49619778656252,37.73647951814714
1874556,OTHER OFFENSES,-122.46281219562886,37.774569749453214
1874559,LARCENY/THEFT,-122.40714930465734,37.806426731678975
1874561,ASSAULT,-122.43043652347431,37.77210696616694
1874562,VEHICLE THEFT,-122.42368281433819,37.796204620956395
1874565,BURGLARY,-122.39267083932985,37.782398535329264
1874567,ASSAULT,-122.41461968690632,37.785583058847045
1874568,LARCENY/THEFT,-122.39781450633369,37.782137249161906
1874569,MISSING PERSON,-122.48510062151249,37.73828383469711
1874570,OTHER OFFENSES,-122.38984911479722,37.73047415093736
1874572,FRAUD,-122.41010642872163,37.74724184970745
1874574,LARCENY/THEFT,-122.40770214971826,37.770696793086465
1874579,LARCENY/THEFT,-122.47527931017258,37.75146958381305
1874580,MISSING PERSON,-122.4229110945463,37.726943314974335
1874581,LARCENY/THEFT,-122.44681334529959,37.787723737318856
1874582,SECONDARY CODES,-122.41623585237942,37.784912573847635
1874583,VANDALISM,-122.41679124583551,37.780044607793315
1874586,ASSAULT,-122.40548840839584,37.78013986101814
1874588,WARRANTS,-122.40806834514828,37.78399167681609
1874589,LARCENY/THEFT,-122.47938403980976,37.78033269724508
1874590,LARCENY/THEFT,-122.40949247823168,37.80613060894433
1874597,ASSAULT,-122.39739496657049,37.76645382972757
1874599,DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
1874600,ASSAULT,-122.39191301983648,37.774657110500605
1874603,MISSING PERSON,-122.43570645022692,37.71411212537
1874605,OTHER OFFENSES,-122.40976450158504,37.74954538232915
1874606,LARCENY/THEFT,-122.42219944482973,37.806435110351494
1874607,ROBBERY,-122.4214054194776,37.806599072922566
1874614,OTHER OFFENSES,-122.41672098200384,37.757167781718785
1874615,ROBBERY,-122.41936035276092,37.76183580123765
1874616,OTHER OFFENSES,-122.41758971060644,37.8003406138473
1874618,OTHER OFFENSES,-122.40359529351431,37.727634099250565
1874620,DISORDERLY CONDUCT,-122.4176453338394,37.783552783551094
1874627,LARCENY/THEFT,-122.40697756369153,37.78991810168596
1874628,ROBBERY,-122.41880958137476,37.781235256989994
1874629,STOLEN PROPERTY,-122.40593432003813,37.78229564459802
1874633,LARCENY/THEFT,-122.41543547309445,37.806341889181354
1874639,LARCENY/THEFT,-122.39773240816179,37.754827040534686
1874641,OTHER OFFENSES,-122.41431785788087,37.77994440520465
1874643,ASSAULT,-122.41840887121592,37.767548446464545
1874645,ASSAULT,-122.40493441333855,37.781498721321796
1874646,OTHER OFFENSES,-122.43546412663252,37.72759555945949
1874647,BURGLARY,-122.48130501918436,37.747461318190474
1874649,SUSPICIOUS OCC,-122.49168843298172,37.772225212977325
1874651,ASSAULT,-122.41564282577595,37.8077624944954
1874657,DRUG/NARCOTIC,-122.41836018197365,37.78314989782107
1874662,NON-CRIMINAL,-122.43023698752194,37.733509797878455
1874664,TRESPASS,-122.41888518485823,37.768284782555476
1874665,TRESPASS,-122.40838427554219,37.78782711372249
1874666,ASSAULT,-122.45440084450972,37.7171649328136
1874668,MISSING PERSON,-122.40340479147905,37.775420706711
1874669,VEHICLE THEFT,-122.41881021180343,37.77412510029034
1874670,ASSAULT,-122.43071177449677,37.750748674224795
1874675,WARRANTS,-122.39919787989624,37.792385871141335
1874676,OTHER OFFENSES,-122.47176229348557,37.77313705644568
1874678,DRUG/NARCOTIC,-122.41569492213361,37.782585196846725
1874679,NON-CRIMINAL,-122.42174765046309,37.76274366011474
1874683,OTHER OFFENSES,-122.41635198735192,37.7816031438671
1874685,LARCENY/THEFT,-122.40648197274312,37.78273178848874
1874686,LARCENY/THEFT,-122.42768226481701,37.76831480085024
1874692,LARCENY/THEFT,-122.4188918109863,37.756216662721634
1874696,WARRANTS,-122.40435958710995,37.788272654251344
1874698,WARRANTS,-122.40816295385729,37.780534538527796
1874700,ASSAULT,-122.4182198338814,37.79082446637384
